# Priors: uniform; runs: 100000; steps: 1000
# Which arm is restricted: randomize
# q: 0.55
index,comp_succ,comp_inc,diss_succ,diss_inc,cond_succ,cond_inc,hybrid_succ,hybrid_inc
766,7,25,1,1,79,1,1,13
767,4,1,23,1,1,86,7,37
768,3,1,5,1,1,8,134,5
769,1,1,159,1,1,1,77,1
770,1,1,1,12,37,3,105,25
771,7,1,47,5,1,1,82,11
772,1,3,3,1,1,1,1,98
773,29,8,1,1,23,3,38,399
774,1,1,74,42,462,15,43,1
775,8,1,1,1,13,4,18,72
776,1,1,1,1,1,1,10,441
777,1,1,1,1,5,5,7,22
778,7,3,218,1,510,44,1,4
779,1,1,15,8,1,1,14,39
780,1,5,21,55,40,1,44,17
781,1,1,4,1,4,1,4,192
782,1,17,1,1,1,1,18,262
783,1,8,1,6,6,1,1,15
784,1,1,3,1,1,10,8,1
785,8,1,46,6,3,5,21,5
786,19,39,40,179,124,5,1,16
787,1,3,8,39,4,1,67,5
788,1,1,109,1,1,1,1,3
789,1,1,8,1,154,1,252,14
790,101,1,1,10,62,1,1,124
791,31,1,3,30,1,4,5,1
792,3,3,825,16,1,1,5,206
793,1,1,53,43,16,1,51,1
794,1,1,13,1,129,1,132,45
795,1,1,339,23,110,7,1,1
796,18,1,3,1,1,1,56,45
797,1,1,80,31,13,1,15,132
798,1,1,43,37,1,19,1,1
799,1,4,3,9,62,1,1,105
800,5,1,51,1,499,1,11,1
801,23,6,1,1,202,1,30,1
802,1,1,1,60,1,1,4,4
803,1,1,17,1,1,1,1,7
804,1,15,8,17,20,1,140,1
805,5,1,127,1,74,4,8,17
806,1,1,75,9,6,1,1,1
807,13,1,173,11,1,26,1,3
808,1,17,556,67,386,1,3,452
809,491,1,17,1,6,1,3,8
810,1,5,1,36,1,1,11,6
811,1,1,166,1,5,4,19,28
812,1,1,6,1,19,6,7,1
813,1,7,67,16,33,1,1,20
814,5,1,4,1,44,7,24,230
815,8,1,12,1,1,1,1,1
816,3,1,237,184,72,1,3,1
817,3,1,77,1,3,3,1,1
818,1,1,1,1,24,56,74,16
819,1,1,1,8,6,1,4,11
820,13,1,1,1,77,6,1,1
821,9,12,25,17,1,1,101,1
822,4,5,20,1,19,1,5,12
823,3,1,17,1,1,3,1,6
824,1,1,15,1,3,10,467,399
825,1,1,63,56,1,1,138,1
826,1,4,5,1,7,5,78,1
827,42,1,46,91,5,3,49,1
828,98,1,21,3,61,7,126,1
829,49,5,77,1,204,1,10,1
830,1,7,51,1,283,1,580,1
831,15,4,31,1,5,4,53,17
832,1,5,52,10,3,1,299,19
833,1,1,7,1,17,1,33,7
834,1,1,170,1,19,1,1,4
835,1,1,1,59,3,3,1,4
836,4,1,14,340,38,3,5,4
837,1,1,14,60,131,1,47,8
838,3,1,1,22,1,18,1,94
839,14,5,1,4,22,5,233,16
840,11,1,1,938,8,1,1,1
841,1,1,1,1,3,5,10,1
842,1,1,1,38,1,1,33,1
843,6,1,5,11,12,1,3,55
844,1,1,111,1,1,3,9,404
845,1,1,24,1,1,1,29,45
846,5,1,28,4,1,5,39,38
847,1,1,5,5,1,1,1,266
848,8,5,1,1,1,1,3,52
849,24,1,1,1,490,1,17,6
850,1,1,158,29,31,1,225,460
851,1,4,14,4,369,1,43,1
852,1,9,31,20,1,1,20,50
853,9,1,119,4,1,1,1,9
854,4,1,20,41,192,42,57,3
855,1,1,229,1,1,1,43,24
856,24,1,4,1,6,1,28,1
857,4,1,5,1,8,1,21,1
858,3,1,1,1,1,1,26,30
859,1,27,37,128,86,1,1,1
860,47,1,8,7,300,1,7,49
861,1,1,404,12,1,7,1,15
862,1,1,1,10,5,1,20,1
863,1,10,62,9,1,1,1,9
864,4,1,1,270,1,18,37,82
865,16,35,1,8,1,31,3,4
866,1,25,8,7,1,3,11,8
867,1,4,3,37,3,8,1,1
868,6,1,61,22,16,1,6,19
869,10,1,3,67,53,21,20,25
870,1,1,49,19,90,1,3,7
871,1,1,84,1,7,3,36,85
872,8,1,21,48,222,1,11,1
873,1,1,104,1,1,1,22,1
874,4,1,7,1,1,1,43,9
875,1,3,1,138,17,1,16,14
876,6,1,1,118,3,3,32,1
877,7,1,307,1,4,1,1,12
878,3,4,1,1,1,1,95,12
879,1,1,1,1,6,1,26,4
880,4,1,1,4,1,3,18,14
881,1,1,8,1,3,6,129,232
882,1,1,33,1,233,7,8,29
883,4,26,96,1,3,1,4,22
884,3,7,12,1,6,153,154,982
885,1,20,150,1,398,63,4,3
886,1,1,4,1,1,4,15,477
887,1,1,132,1,4,1,4,3
888,1,1,1,32,3,1,5,57
889,4,1,1,5,8,1,29,337
890,1,1,6,136,1,3,65,171
891,1,1,62,1,1,1,14,1
892,1,8,175,25,116,1,14,310
893,17,3,1,1,1,1,6,1
894,3,1,232,1,4,1,1,5
895,1,1,68,1,33,1,3,167
896,1,3,1,322,81,1,3,1
897,15,11,29,1,7,1,3,20
898,1,1,68,4,19,1,53,158
899,4,1,1,4,24,5,1,54
900,3,10,3,105,16,1,51,3
901,1,1,1,1,167,5,73,35
902,1,1,1,1,1,1,33,26
903,1,1,1,1,86,1,1,1
904,1,4,163,1,14,1,557,56
905,1,65,1,9,93,5,8,1
906,1,1,1,1,820,1,5,215
907,6,488,1,1,175,1,192,79
908,1,4,1,14,1,5,1,31
909,3,4,483,21,1,7,3,1
910,1,1,380,17,5,1,14,1
911,1,1,43,20,31,1,55,1
912,1,4,12,6,1,1,992,147
913,1,1,1,1,3,1,10,6
914,5,1,1,1,125,3,3,83
915,1,1,1,1,68,1,1,24
916,8,1,1,7,31,1,49,5
917,1,21,4,48,4,1,37,4
918,1,1,1,1,10,1,245,192
919,1,9,188,1,150,11,151,254
920,1,1,18,228,27,3,9,1
921,1,211,18,1,1,13,4,5
922,14,8,13,4,5,15,194,1
923,1,125,40,5,6,1,4,11
924,1,1,39,15,1,1,1,44
925,3,9,5,1,1,1,5,1
926,14,17,74,238,1,4,189,3
927,6,3,85,1,1,1,1,1
928,3,1,19,6,1,4,4,301
929,1,1,57,8,1,1,1,1
930,1,1,17,1,1,1,599,14
931,35,3,13,30,3,50,11,75
932,1,1,103,11,20,12,264,216
933,1,1,9,1,132,1,1,28
934,33,1,191,1,31,1,8,1
935,11,1,3,4,9,1,3,999
936,1,1,1,1,3,1,3,1
937,28,1,28,1,10,1,119,55
938,1,1,1,1,15,11,13,38
939,1,7,37,45,1,1,80,1
940,12,10,1,1,21,1,1,15
941,4,1,3,6,19,1,49,357
942,5,1,17,34,50,1,1,5
943,1,3,87,1,7,1,1,71
944,1,1,11,1,1,1,135,32
945,3,3,1,223,17,8,45,1
946,7,1,1,438,1,1,4,3
947,1,32,1,5,17,5,44,6
948,8,3,87,28,484,1,1,5
949,1,6,173,6,58,1,21,1
950,16,1,85,1,331,1,30,859
951,3,1,1,1,290,1,1,7
952,76,5,8,1,1,10,10,3
953,1,1,237,1,169,1,3,1
954,5,13,12,12,68,5,1,3
955,3,3,1,8,1,1,56,21
956,148,1,74,1,87,4,10,181
957,16,7,27,12,366,3,153,97
958,1,4,13,1,3,30,39,33
959,1,10,1,52,1,7,97,20
960,1,1,37,1,76,4,15,1
961,1,1,1,1,1,6,11,3
962,1,30,37,15,7,5,480,123
963,8,1,7,1,1,6,131,48
964,1,1,20,9,1,1,12,39
965,1,1,9,1,9,5,1,19
966,1,3,47,26,4,10,25,7
967,1,1,4,954,3,1,3,78
968,1,3,1,26,307,4,7,17
969,1,1,16,1,3,3,17,17
970,1,1,21,1,1,1,7,6
971,1,3,5,44,1,1,77,8
972,3,6,1,1,1,15,118,107
973,1,1,32,1,9,3,9,1
974,8,25,127,7,6,1,4,53
975,1,1,1,56,1,1,16,1
976,5,1,193,1,18,1,4,5
977,1,1,26,54,282,3,46,4
978,4,1,10,1,93,1,93,9
979,9,1,33,5,51,6,1,6
980,1,1,28,3,84,4,8,1
981,1,1,12,4,58,1,102,3
982,1,4,1,18,24,1,14,7
983,1,1,1,7,1,1,6,641
984,5,1,74,7,10,1,15,1
985,1,1,69,39,1,1,67,5
986,1,1,7,1,7,1,97,40
987,1,1,1,26,4,4,21,35
988,1,1,195,18,407,1,42,19
989,1,6,22,1,1,1,1,1
990,1,1,14,33,3,3,39,3
991,6,22,25,44,47,7,175,35
992,1,1,83,487,89,32,3,99
993,26,1,302,1,1,1,22,12
994,1,1,14,1,6,1,6,1
995,1,5,10,1,79,8,1,3
996,3,10,43,1,1,1,111,136
997,1,1,1,8,25,4,14,20
998,1,8,1,1,50,1,1,426
999,3,1,32,1,146,12,1,73
1000,1,1,209,1,93,1,6,1
1001,1,1,189,1,43,3,1,21
1002,55,1,1,3,68,3,4,13
1003,1,1,25,14,49,1,1,1
1004,125,1,1,1,56,1,32,71
1005,1,1,1,1,6,1,218,36
1006,4,6,162,18,3,1,5,31
1007,12,1,1,7,3,131,40,50
1008,1,7,1,1,3,20,61,8
1009,18,1,3,1,1,1,11,235
1010,1,3,6,1,1,4,196,4
1011,1,1,3,1,83,3,19,3
1012,1,1,1,1,9,1,3,75
1013,552,1,24,7,1,1,3,43
1014,10,1,28,1,1,1,1,1
1015,199,5,10,1,7,3,175,1
1016,1,1,67,1,3,1,4,1
1017,106,1,77,1,1,8,8,4
1018,27,4,1,9,80,4,72,1
1019,1,1,1,3,20,1,41,1
1020,1,1,1,19,29,1,163,5
1021,1,15,3,965,5,27,10,10
1022,3,4,1,134,1,3,46,33
1023,6,1,35,12,121,1,73,1
1024,25,1,26,1,7,1,307,1
1025,1,1,18,18,1,966,5,96
1026,14,4,5,9,8,1,238,4
1027,4,1,66,7,9,1,7,1
1028,60,1,7,38,230,1,1,1
1029,1,3,4,1,10,1,80,232
1030,4,1,17,24,1,3,8,11
1031,6,1,482,1,1,14,8,14
1032,1,1,6,9,124,5,4,4
1033,1,123,18,1,90,6,147,93
1034,3,4,18,62,1,1,1,99
1035,6,1,6,5,16,1,25,846
1036,1,129,1,5,1,1,66,287
1037,1,1,1,1,39,1,9,96
1038,1,3,42,1,4,846,5,70
1039,1,5,134,4,55,1,18,20
1040,1,1,10,1,13,1,173,4
1041,9,1,243,1,50,1,11,16
1042,341,8,14,8,553,1,8,4
1043,99,1,26,4,1,1,4,1
1044,1,13,17,1,4,1,1,535
1045,8,3,4,1,1,1,1,4
1046,10,1,13,65,1,4,1,42
1047,1,3,1,105,24,1,8,4
1048,1,1,1,1,308,1,85,1
1049,1,3,1,1,93,1,194,1
1050,140,1,1,1,1,1,40,1
1051,1,1,1,1,4,1,93,77
1052,1,1,3,1,7,36,1,1
1053,11,3,5,1,9,64,208,61
1054,11,1,65,1,1,1,1,27
1055,6,1,52,945,54,1,10,1
1056,1,4,3,1,1,5,8,26
1057,4,10,74,88,1,3,3,10
1058,5,1,23,1,1,4,1,1
1059,5,1,69,1,1,4,154,1
1060,1,4,1,3,1,1,179,22
1061,42,1,27,4,4,12,4,32
1062,1,5,13,1,5,1,48,41
1063,1,1,251,634,39,4,1,1
1064,1,4,51,1,9,1,9,41
1065,7,1,80,11,16,1,257,1
1066,1,1,14,1,1,1,1,224
1067,9,1,15,1,5,1,30,81
1068,1,1,48,73,1,1,1,64
1069,1,1,244,36,1,14,17,17
1070,3,5,36,22,201,6,1,1
1071,1,11,916,11,20,1,15,71
1072,20,19,41,3,22,1,4,1
1073,1,5,3,56,42,1,3,1
1074,11,1,24,1,1,12,31,3
1075,16,4,1,1,91,3,24,1
1076,4,1,4,1,1,1,1,1
1077,1,1,128,1,1,233,60,49
1078,11,1,7,95,154,10,3,147
1079,3,6,238,4,13,68,1,1
1080,1,4,10,1,3,1,13,4
1081,1,16,40,1,1,1,1,584
1082,1,1,27,1,702,1,1,153
1083,1,1,260,32,11,3,1,41
1084,1,1,18,5,149,1,56,13
1085,1,1,52,1,771,4,5,362
1086,12,3,1,1,83,1,14,1
1087,16,1,6,6,115,4,18,6
1088,1,47,3,28,1,1,4,5
1089,1,5,3,1,38,1,1,33
1090,1,1,20,33,1,7,28,6
1091,1,1,100,1,25,1,6,1
1092,1,1,79,25,320,22,4,9
1093,1,21,195,88,6,1,417,1
1094,157,3,22,8,50,1,1,25
1095,3,1,46,1,1,10,1,80
1096,1,87,6,1,11,1,17,5
1097,21,1,1,127,89,43,73,11
1098,1,1,3,1,58,3,28,1
1099,7,1,1,124,23,1,9,13
1100,1,3,17,1,1,1,4,23
1101,1,4,85,1,1,114,4,6
1102,3,1,8,34,31,3,4,5
1103,4,3,17,1,1,1,3,46
1104,1,1,1,1,7,5,1,1
1105,65,1,6,1,291,1,97,1
1106,1,3,1,9,1,1,9,11
1107,21,1,34,1,1,16,6,1
1108,1,1,6,1,40,12,33,3
1109,3,1,25,1,4,1,3,27
1110,6,1,3,1,1,16,89,71
1111,4,1,3,13,4,1,1,1
1112,1,8,23,1,37,1,9,9
1113,1,1,1,1,1,5,4,16
1114,1,1,108,4,1,1,24,5
1115,1,1,294,103,41,4,21,1
1116,9,3,1,1,3,6,35,22
1117,1,1,14,1,1,1,137,1
1118,1,6,1,1,1,1,9,114
1119,1,1,17,5,1,1,4,4
1120,1,100,11,1,225,1,381,62
1121,1,11,4,13,207,3,89,8
1122,1,3,13,1,1,86,299,128
1123,1,1,1,231,45,1,1,8
1124,1,4,1,86,328,3,31,48
1125,1,1,25,18,133,16,1,31
1126,1,1,6,4,7,3,1,71
1127,1,1,12,25,1,11,1,42
1128,1,1,31,3,44,1,76,9
1129,1,1,3,5,1,1,22,43
1130,1,4,1,3,1,3,4,1
1131,1,1,3,3,12,9,32,5
1132,4,8,32,1,10,1,68,12
1133,1,1,10,1,6,71,4,79
1134,1,1,10,54,20,12,275,4
1135,28,3,12,31,1,3,4,8
1136,1,1,12,8,4,70,58,15
1137,1,1,1,1,3,1,52,271
1138,43,15,39,112,15,3,1,33
1139,3,1,50,3,1,1,1,123
1140,8,4,4,1,16,1,63,1
1141,33,3,12,1,1,1,489,13
1142,6,4,34,4,1,5,18,84
1143,1,1,1,25,3,1,59,12
1144,1,1,451,1,5,1,14,424
1145,39,1,49,1,1,1,1,35
1146,1,1,24,1,10,1,87,19
1147,4,1,1,1,36,5,7,264
1148,1,10,7,1,68,6,231,44
1149,8,1,123,5,172,1,9,13
1150,1,1,58,51,20,1,212,23
1151,3,1,246,1,1,6,35,120
1152,1,9,26,1,1,5,53,14
1153,3,1,146,1,6,1,1,40
1154,1,1,18,1,4,6,185,1
1155,3,1,29,1,9,6,4,10
1156,4,1,5,1,4,28,449,113
1157,1,1,8,1,1,3,31,4
1158,3,3,78,1,1,548,1,71
1159,1,3,42,1,76,4,15,1
1160,3,22,35,9,1,14,1,1
1161,1,1,93,1,4,1,12,5
1162,1,1,30,1,1,1,14,1
1163,1,855,1,1,158,1,26,22
1164,1,6,126,4,146,1,199,15
1165,1,1,16,3,59,1,148,1
1166,3,11,4,13,1,5,8,3
1167,1,1,14,1,1,170,21,38
1168,1,1,3,8,3,6,1,160
1169,1,1,70,128,1,1,5,21
1170,1,1,17,7,1,1,37,6
1171,1,8,1,1,19,23,1,11
1172,1,17,16,18,3,1,94,54
1173,1,5,12,6,1,1,12,17
1174,1,1,105,95,1,10,29,41
1175,1,1,8,3,7,1,1,4
1176,1,18,172,1,1,6,6,162
1177,1,1,3,3,75,4,1,1
1178,1,1,98,3,16,137,1,1
1179,51,7,1,1,3,838,3,1
1180,3,1,6,27,13,1,1,1
1181,1,7,1,5,1,3,60,7
1182,1,1,4,1,7,1,21,1
1183,1,1,440,104,168,1,4,9
1184,4,49,318,1,1,17,274,1
1185,1,1,7,15,1,3,30,6
1186,1,1,33,7,213,1,41,1
1187,1,4,1,1,50,1,25,1
1188,4,4,4,316,1,1,3,106
1189,810,1,1,3,1,1,1,1
1190,1,1,79,457,4,6,95,83
1191,1,1,1,1,8,1,31,6
1192,1,10,15,9,122,1,129,4
1193,1,1,59,1,8,5,7,1
1194,1,1,101,39,8,57,5,19
1195,1,17,4,83,60,3,1,1
1196,7,5,61,152,148,8,98,9
1197,3,1,4,48,1,3,1,184
1198,18,1,50,5,12,1,88,4
1199,1,1,18,27,1,7,68,69
1200,1,5,24,19,15,3,15,6
1201,11,1,153,6,3,19,7,21
1202,5,1,6,1,1,1,412,431
1203,3,1,1,1,56,75,6,1
1204,22,1,6,3,5,25,8,185
1205,4,13,86,36,5,1,22,1
1206,1,1,56,1,9,1,1,1
1207,1,1,1,1,7,7,8,1
1208,42,1,4,50,113,1,134,1
1209,1,4,36,1,215,1,60,1
1210,20,1,5,1,50,1,3,46
1211,1,1,75,1,41,6,3,1
1212,1,21,61,1,1,331,1,1
1213,1,1,10,1,33,1,158,27
1214,1,18,15,1,7,1,28,1
1215,1,1,1,1,21,8,245,123
1216,3,1,104,1,1,1,72,1
1217,1,1,13,1,1,1,66,145
1218,1,1,7,1,12,6,90,9
1219,1,1,102,22,4,1,147,4
1220,3,1,45,10,30,5,1,11
1221,4,1,19,1,132,6,32,4
1222,9,1,37,3,1,1,475,28
1223,28,1,1,1,423,30,43,1001
1224,35,1,5,5,1,1,173,7
1225,8,1,51,524,7,1,16,3
1226,12,1,147,4,3,4,658,167
1227,1,3,14,1,1,3,64,1
1228,1,1,20,47,3,4,157,4
1229,6,4,6,1,105,5,11,74
1230,1,1,1,11,1,7,6,636
1231,1,1,446,134,126,3,1,6
1232,1,1,34,1,9,4,1,6
1233,1,1,1,4,37,3,30,84
1234,5,7,776,266,1,1,1,1
1235,3,1,1,1,1,1,11,1
1236,16,7,567,1,4,1,237,239
1237,4,1,1,6,1,1,12,351
1238,1,1,1,111,1,3,39,4
1239,3,1,61,19,18,1,1,19
1240,1,3,183,1,3,6,53,4
1241,7,1,1,32,9,1,44,7
1242,5,1,228,426,1,1,1,1
1243,29,1,248,1,25,1,329,4
1244,1,1,3,6,7,1,1,5
1245,270,1,1,8,70,1,204,29
1246,1,1,1,19,4,1,8,1
1247,1,1,1,1,1,1,1,4
1248,1,1,103,5,1,1,1,1
1249,1,1,1,1,4,1,1,112
1250,1,5,68,35,1,1,22,25
1251,1,1,400,4,1,6,932,23
1252,1,1,98,12,3,1,1,1
1253,1,1,1,64,3,4,29,4
1254,1,1,82,5,14,4,1,6
1255,176,9,1,940,5,1,1,282
1256,1,1,49,1,81,5,13,1
1257,15,1,1,1,15,1,3,36
1258,6,1,115,1,1,1,73,3
1259,26,1,3,57,68,10,1,1
1260,1,1,12,6,11,31,222,14
1261,1,1,44,283,14,6,329,1
1262,5,1,1,13,4,1,156,168
1263,1,1,4,1,1,4,4,1
1264,1,48,4,412,3,1,19,5
1265,3,36,169,5,3,1,1,3
1266,1,1,5,1,1,5,1,24
1267,1,1,21,1,1,4,1,33
1268,1,5,1,904,1,1,16,5
1269,147,1,16,34,99,61,1,7
1270,1,1,61,1,1,1,14,138
1271,1,4,1,13,1,1,76,1
1272,1,14,1,17,1,6,435,64
1273,3,3,109,5,1,1,12,6
1274,3,1,103,1,1,3,4,176
1275,1,1,31,1,6,23,63,16
1276,1,1,4,1,1,1,10,1
1277,184,1,3,8,12,38,1,8
1278,1,1,62,85,1,1,6,49
1279,1,1,59,6,6,1,6,430
1280,1,1,270,4,1,23,4,7
1281,1,1,25,1,12,3,553,1001
1282,14,1,1,1,1,24,1,1
1283,12,23,34,5,43,1,20,1
1284,1,1,30,13,7,13,5,15
1285,1,4,105,1,4,7,13,98
1286,1,4,14,1,1,3,32,42
1287,10,41,9,1,5,1,1,104
1288,4,3,562,1,42,1,6,43
1289,39,1,5,1,1,11,87,1
1290,1,1,121,381,3,1,5,108
1291,119,3,8,5,1,1,8,3
1292,1,18,75,81,1,1,1,1
1293,1,3,127,1,1,1,3,1
1294,1,1,33,13,258,1,11,133
1295,1,1,80,63,4,1,4,515
1296,40,4,13,1,20,1,3,38
1297,58,1,11,5,1,3,3,70
1298,10,1,3,1,1,1,109,1
1299,1,8,7,966,22,1,5,12
1300,1,1,1,1,57,1,1,976
1301,1,14,53,1,25,33,1,1
1302,1,1,29,13,1,728,225,677
1303,103,1,8,1,4,23,6,23
1304,4,1,23,1,12,1,49,6
1305,1,1,65,1,62,12,1,3
1306,3,4,7,3,156,1,6,6
1307,1,3,95,6,196,1,5,8
1308,1,3,4,12,1,1,25,8
1309,1,1,75,11,15,1,34,1
1310,30,1,1,1,1,1,13,140
1311,1,1,208,6,1,1,131,236
1312,1,153,74,301,4,7,4,34
1313,3,1,290,1,1,339,3,1
1314,4,1,1,13,49,3,1,4
1315,1,1,1,7,1,1,8,1
1316,3,6,5,1,67,35,7,1
1317,1,1,1,37,5,1,38,12
1318,57,4,1,62,61,14,1,212
1319,1,1,6,507,40,1,39,1
1320,1,51,4,843,27,1,1,3
1321,1,3,259,152,1,4,27,21
1322,158,4,1,1,5,1,3,16
1323,1,1,33,1,29,1,36,228
1324,22,1,1,1,177,1,9,14
1325,1,1,6,13,9,1,110,10
1326,107,49,20,1,1,1,56,1
1327,3,1,202,1,301,5,3,9
1328,1,1,21,180,1,9,1,14
1329,1,3,57,1,1,1,1,342
1330,3,4,1,10,1,5,59,1
1331,5,1,25,119,49,3,4,11
1332,3,40,1,65,1,1,1,23
1333,1,4,551,6,108,1,721,4
1334,3,1,182,9,3,1,1,5
1335,1,1,32,3,356,1,3,15
1336,1,1,4,87,1,21,25,1
1337,6,1,9,11,4,4,15,1
1338,3,1,63,1,1,5,8,16
1339,3,37,1,23,1,1,123,3
1340,1,1,6,341,34,4,4,5
1341,1,3,167,159,4,1,87,33
1342,7,1,1,7,1,30,1,851
1343,1,1,129,3,4,3,1,8
1344,8,1,3,3,3,11,4,1
1345,1,1,1,1,22,3,16,3
1346,3,1,9,34,6,9,388,4
1347,1,1,1,4,1,3,5,41
1348,13,1,8,11,93,3,4,18
1349,5,1,8,105,125,1,1,84
1350,31,1,38,5,1,1,10,18
1351,1,1,106,9,5,8,1,1
1352,5,1,20,1,3,10,6,638
1353,1,4,1,35,1,3,16,19
1354,32,1,5,1,9,3,45,4
1355,450,21,8,1,1,1,1,1
1356,1,1,1,35,28,3,821,1
1357,1,5,6,30,1,3,33,42
1358,1,4,3,109,3,3,7,1
1359,393,4,94,45,76,24,60,193
1360,1,1,5,1,122,3,1,1
1361,1,1,1,3,6,18,8,12
1362,5,44,10,11,24,6,48,1
1363,1,1,4,1,1,1,1,1
1364,1,5,1,14,1,3,40,10
1365,1,4,60,140,1,7,1,1
1366,1,1,20,1,1,199,19,478
1367,1,1,1,81,9,3,25,8
1368,3,8,59,1,158,1,232,9
1369,11,1,56,1,4,1,11,66
1370,1,1,48,249,7,1,114,3
1371,704,18,79,1,1,1,19,1
1372,1,3,26,1,5,1,13,11
1373,1,1,27,1,10,4,9,20
1374,4,1,69,3,69,1,6,62
1375,4,3,182,1,1,1,12,49
1376,6,1,190,3,24,7,139,4
1377,1,3,5,1,1,1,253,4
1378,14,28,7,1,7,1,88,1
1379,3,1,1,8,6,1,1,116
1380,1,1,366,1,1,1,60,8
1381,1,1,76,405,13,9,111,4
1382,8,1,1,1,51,1,70,9
1383,3,1,545,81,3,4,47,349
1384,32,13,1,1,1,25,5,19
1385,7,1,100,1,43,1,86,10
1386,7,4,1,6,13,4,1,80
1387,56,1,5,1,1,14,5,23
1388,1,1,72,1,1,5,7,1
1389,3,1,59,1,165,1,50,1
1390,1,3,66,1,39,1,65,3
1391,5,1,96,3,149,1,6,290
1392,1,1,46,1,1,3,13,1
1393,11,1,247,7,1,1,55,126
1394,3,3,1,4,169,1,138,64
1395,1,64,1,1,78,4,1,1
1396,9,7,61,1,1,1,4,4
1397,1,3,1,17,4,8,3,1
1398,1,1,4,176,529,1,335,184
1399,4,1,1,3,8,1,1,80
1400,4,1,216,5,12,3,26,24
1401,1,4,19,1,1,5,1,30
1402,3,3,25,8,63,1,5,3
1403,1,1,16,13,8,1,28,697
1404,3,64,166,1,1,7,90,1
1405,1,1,22,1,36,1,25,5
1406,3,1,135,34,1,1,9,5
1407,7,1,28,34,1,1,1,7
1408,9,1,80,111,4,5,67,1001
1409,1,3,32,6,229,4,1,39
1410,87,5,1,272,356,1,32,7
1411,1,3,39,1,1,4,1,11
1412,40,1,6,233,1,180,159,29
1413,1,1,15,30,7,1,7,10
1414,9,1,17,34,51,1,19,755
1415,1,6,47,1,1,1,6,5
1416,15,1,21,1,355,1,362,273
1417,7,1,51,1,118,1,16,24
1418,4,6,5,101,58,4,120,1
1419,1,1,1,1,1,20,1,58
1420,1,1,62,10,6,1,377,68
1421,1,1,1,316,1,3,123,1
1422,185,1,14,6,1,1,7,37
1423,3,1,52,16,14,1,3,10
1424,1,1,4,1,1,9,61,1
1425,8,1,45,1,3,1,211,985
1426,1,3,6,1,1,12,33,1
1427,8,1,51,21,1,1,1,1
1428,1,27,24,1,9,1,1,1
1429,9,7,53,7,173,1,1,3
1430,1,1,1,10,21,1,23,3
1431,9,1,1,1,1,1,9,210
1432,1,1,141,1,62,1,1,4
1433,1,1,1,1,53,22,435,3
1434,7,1,181,1,39,1,14,53
1435,1,6,12,4,1,8,11,53
1436,1,67,1,7,23,20,16,5
1437,1,5,21,1,56,1,10,5
1438,5,14,28,1,177,1,1,1
1439,107,1,136,75,7,14,243,9
1440,1,1,1,1,60,8,7,4
1441,4,1,23,6,147,1,4,12
1442,20,1,5,1,10,5,1,37
1443,5,1,212,1,14,3,4,115
1444,4,1,4,1,63,1,21,1
1445,1,1,1,985,18,8,4,8
1446,1,1,3,9,1,5,1,14
1447,1,1,91,25,1,3,1,167
1448,27,15,1,74,1,1,99,16
1449,6,4,1,8,21,1,26,8
1450,1,1,1,1,89,1,7,131
1451,4,1,114,1,1,1,5,10
1452,1,1,3,241,246,1,125,171
1453,1,1,1,1,1,3,40,35
1454,11,3,1,3,5,1,61,1
1455,1,1,7,1,1,1,1,1
1456,6,3,1,3,4,15,8,110
1457,5,1,866,86,1,4,1,1
1458,1,1,1,1,9,5,1,12
1459,1,1,252,1,1,19,3,1
1460,66,1,3,27,10,1,1,3
1461,10,1,52,27,12,19,143,1
1462,3,3,43,1,1,1,5,12
1463,1,1,103,17,3,1,1,763
1464,5,1,8,1,1,1,9,96
1465,1,1,46,1,20,1,88,1
1466,1,1,82,1,3,1,1,7
1467,3,3,230,1,3,6,1,29
1468,150,1,5,8,1,1,28,6
1469,1,1,1,1,1,1,40,1
1470,1,1,98,474,1,1,1,143
1471,1,6,1,1,3,4,64,14
1472,3,4,24,4,4,3,59,1
1473,3,1,12,1,1,5,246,43
1474,13,1,388,116,1,1,1,327
1475,44,1,15,1,6,270,97,59
1476,1,1,1,1,5,9,144,24
1477,3,1,14,1,108,1,26,1
1478,1,1,3,12,1,1,154,99
1479,1,5,1,1,30,1,9,4
1480,1,378,170,321,3,1,204,28
1481,3,7,17,61,3,1,21,21
1482,1,8,93,1,10,6,4,20
1483,1,6,1,1,101,3,7,5
1484,45,1,91,1,101,1,1,4
1485,1,15,1,6,57,14,18,81
1486,1,1,7,20,4,1,1,19
1487,1,1,56,1,8,1,11,134
1488,29,1,3,1,6,1,1,8
1489,1,1,3,4,521,1,1,59
1490,1,32,10,8,12,1,13,3
1491,6,1,1,5,134,1,115,16
1492,1,1,89,326,230,4,1,1
1493,16,4,1,1,66,4,3,11
1494,4,1,1,40,50,16,13,4
1495,22,9,1,1,4,1,1,29
1496,27,1,9,3,31,8,1,4
1497,1,7,68,1,164,4,422,58
1498,40,3,13,21,3,1,1,1
1499,3,1,62,1,1,1,4,1
1500,1,1,4,17,146,1,59,19
1501,1,1,45,1,1,1,3,21
1502,1,7,32,265,3,3,186,1
1503,1,1,1,1,1,1,3,4
1504,22,5,12,30,10,112,12,4
1505,1,1,9,4,1,50,3,56
1506,1,14,13,1,16,1,146,17
1507,1,12,9,3,1,1,1,4
1508,1,5,19,140,1,1,1,6
