# Priors: uniform; runs: 100000; steps: 1000
# Which arm is restricted: randomize
# q: 0.6
index,comp_succ,comp_inc,diss_succ,diss_inc,cond_succ,cond_inc,hybrid_succ,hybrid_inc
90241,,,24,,,,38,
90242,,,26,,,,1,
90243,,,7,,,,95,
90244,,,46,,,,54,
90245,,,12,,,,7,
90246,,,1,,,,3,
90247,,,4,,,,1,
90248,,,1,,,,1,
90249,,,1,,,,11,
90250,,,61,,,,48,
90251,,,1,,,,22,
90252,,,8,,,,1,
90253,,,1,,,,33,
90254,,,21,,,,1,
90255,,,1,,,,4,
90256,,,29,,,,1,
90257,,,43,,,,1,
90258,,,15,,,,10,
90259,,,3,,,,1,
90260,,,4,,,,11,
90261,,,1,,,,24,
90262,,,32,,,,13,
90263,,,49,,,,3,
90264,,,1,,,,35,
90265,,,1,,,,192,
90266,,,83,,,,115,
90267,,,7,,,,8,
90268,,,1,,,,1,
90269,,,15,,,,12,
90270,,,22,,,,7,
90271,,,1,,,,1,
90272,,,30,,,,5,
90273,,,3,,,,3,
90274,,,862,,,,3,
90275,,,3,,,,10,
90276,,,8,,,,1,
90277,,,5,,,,51,
90278,,,23,,,,9,
90279,,,1,,,,4,
90280,,,1,,,,1,
90281,,,6,,,,27,
90282,,,32,,,,3,
90283,,,6,,,,22,
90284,,,1,,,,1,
90285,,,1,,,,7,
90286,,,6,,,,16,
90287,,,1,,,,20,
90288,,,12,,,,9,
90289,,,7,,,,6,
90290,,,1,,,,11,
90291,,,39,,,,23,
90292,,,82,,,,1,
90293,,,3,,,,1,
90294,,,1,,,,1,
90295,,,15,,,,22,
90296,,,56,,,,14,
90297,,,22,,,,1,
90298,,,5,,,,1,
90299,,,3,,,,1,
90300,,,1,,,,1,
90301,,,1,,,,15,
90302,,,9,,,,1,
90303,,,3,,,,1,
90304,,,4,,,,4,
90305,,,20,,,,10,
90306,,,45,,,,1,
90307,,,1,,,,36,
90308,,,1,,,,1,
90309,,,1,,,,113,
90310,,,1,,,,3,
90311,,,17,,,,1,
90312,,,30,,,,7,
90313,,,5,,,,71,
90314,,,9,,,,3,
90315,,,1,,,,24,
90316,,,26,,,,47,
90317,,,27,,,,3,
90318,,,1,,,,1,
90319,,,12,,,,132,
90320,,,1,,,,9,
90321,,,22,,,,15,
90322,,,11,,,,1,
90323,,,1,,,,1,
90324,,,11,,,,8,
90325,,,7,,,,1,
90326,,,5,,,,1,
90327,,,50,,,,5,
90328,,,4,,,,4,
90329,,,1,,,,8,
90330,,,37,,,,30,
90331,,,80,,,,41,
90332,,,36,,,,42,
90333,,,16,,,,1,
90334,,,3,,,,1,
90335,,,25,,,,141,
90336,,,10,,,,30,
90337,,,1,,,,1,
90338,,,1,,,,8,
90339,,,1,,,,3,
90340,,,17,,,,8,
90341,,,1,,,,9,
90342,,,10,,,,1,
90343,,,5,,,,1,
90344,,,4,,,,23,
90345,,,5,,,,4,
90346,,,6,,,,41,
90347,,,1,,,,1,
90348,,,17,,,,6,
90349,,,9,,,,1,
90350,,,33,,,,3,
90351,,,8,,,,28,
90352,,,1,,,,1,
90353,,,1,,,,1,
90354,,,1,,,,6,
90355,,,3,,,,15,
90356,,,10,,,,1,
90357,,,60,,,,11,
90358,,,6,,,,1,
90359,,,1,,,,1,
90360,,,8,,,,21,
90361,,,1,,,,3,
90362,,,16,,,,21,
90363,,,26,,,,51,
90364,,,19,,,,1,
90365,,,1,,,,6,
90366,,,3,,,,25,
90367,,,1,,,,135,
90368,,,117,,,,1,
90369,,,9,,,,5,
90370,,,5,,,,1,
90371,,,41,,,,11,
90372,,,392,,,,3,
90373,,,1,,,,44,
90374,,,22,,,,20,
90375,,,1,,,,44,
90376,,,10,,,,3,
90377,,,1,,,,3,
90378,,,47,,,,41,
90379,,,11,,,,4,
90380,,,1,,,,5,
90381,,,5,,,,1,
90382,,,15,,,,10,
90383,,,1,,,,1,
90384,,,6,,,,5,
90385,,,1,,,,3,
90386,,,1,,,,3,
90387,,,14,,,,21,
90388,,,11,,,,13,
90389,,,16,,,,1,
90390,,,1,,,,1,
90391,,,46,,,,5,
90392,,,1,,,,7,
90393,,,1,,,,79,
90394,,,1,,,,8,
90395,,,4,,,,3,
90396,,,22,,,,1,
90397,,,3,,,,1,
90398,,,52,,,,42,
90399,,,6,,,,15,
90400,,,1,,,,3,
90401,,,12,,,,9,
90402,,,14,,,,1,
90403,,,1,,,,1,
90404,,,1,,,,7,
90405,,,1,,,,1,
90406,,,5,,,,1,
90407,,,4,,,,1,
90408,,,1,,,,9,
90409,,,1,,,,1,
90410,,,22,,,,8,
90411,,,53,,,,1,
90412,,,20,,,,22,
90413,,,1,,,,1,
90414,,,111,,,,60,
90415,,,41,,,,3,
90416,,,1,,,,11,
90417,,,1,,,,4,
90418,,,1,,,,1,
90419,,,5,,,,3,
90420,,,22,,,,132,
90421,,,1,,,,11,
90422,,,1,,,,746,
90423,,,34,,,,1,
90424,,,6,,,,1,
90425,,,1,,,,108,
90426,,,17,,,,18,
90427,,,1,,,,1,
90428,,,26,,,,1,
90429,,,1,,,,24,
90430,,,28,,,,5,
90431,,,1,,,,1,
90432,,,8,,,,10,
90433,,,1,,,,7,
90434,,,1,,,,6,
90435,,,9,,,,31,
90436,,,3,,,,4,
90437,,,1,,,,9,
90438,,,1,,,,1,
90439,,,1,,,,7,
90440,,,20,,,,4,
90441,,,10,,,,4,
90442,,,1,,,,3,
90443,,,7,,,,55,
90444,,,16,,,,18,
90445,,,8,,,,8,
90446,,,8,,,,4,
90447,,,9,,,,22,
90448,,,1,,,,14,
90449,,,1,,,,30,
90450,,,1,,,,5,
90451,,,5,,,,1,
90452,,,121,,,,1,
90453,,,82,,,,43,
90454,,,3,,,,3,
90455,,,1,,,,8,
90456,,,1,,,,3,
90457,,,6,,,,8,
90458,,,13,,,,1,
90459,,,3,,,,4,
90460,,,22,,,,1,
90461,,,4,,,,30,
90462,,,1,,,,1,
90463,,,5,,,,1,
90464,,,1,,,,5,
90465,,,6,,,,4,
90466,,,4,,,,19,
90467,,,1,,,,27,
90468,,,1,,,,4,
90469,,,1,,,,14,
90470,,,1,,,,1,
90471,,,1,,,,36,
90472,,,1,,,,18,
90473,,,7,,,,128,
90474,,,37,,,,27,
90475,,,3,,,,18,
90476,,,1,,,,92,
90477,,,52,,,,15,
90478,,,1,,,,4,
90479,,,33,,,,3,
90480,,,29,,,,9,
90481,,,14,,,,13,
90482,,,1,,,,1,
90483,,,1,,,,22,
90484,,,189,,,,20,
90485,,,34,,,,1,
90486,,,1,,,,1,
90487,,,1,,,,1,
90488,,,88,,,,1,
90489,,,249,,,,10,
90490,,,17,,,,8,
90491,,,14,,,,4,
90492,,,30,,,,35,
90493,,,3,,,,1,
90494,,,1,,,,1,
90495,,,8,,,,7,
90496,,,49,,,,6,
90497,,,8,,,,18,
90498,,,1,,,,25,
90499,,,26,,,,31,
90500,,,3,,,,9,
90501,,,93,,,,4,
90502,,,1,,,,142,
90503,,,26,,,,4,
90504,,,1,,,,9,
90505,,,10,,,,125,
90506,,,1,,,,4,
90507,,,1,,,,30,
90508,,,1,,,,21,
90509,,,1,,,,3,
90510,,,1,,,,25,
90511,,,1,,,,1,
90512,,,1,,,,1,
90513,,,1,,,,3,
90514,,,1,,,,104,
90515,,,1,,,,4,
90516,,,63,,,,65,
90517,,,21,,,,1,
90518,,,1,,,,1,
90519,,,9,,,,5,
90520,,,21,,,,145,
90521,,,8,,,,3,
90522,,,61,,,,15,
90523,,,1,,,,3,
90524,,,1,,,,28,
90525,,,1,,,,1,
90526,,,27,,,,10,
90527,,,17,,,,1,
90528,,,11,,,,103,
90529,,,7,,,,7,
90530,,,4,,,,6,
90531,,,6,,,,4,
90532,,,127,,,,10,
90533,,,3,,,,17,
90534,,,620,,,,1,
90535,,,7,,,,9,
90536,,,11,,,,4,
90537,,,4,,,,4,
90538,,,8,,,,10,
90539,,,48,,,,5,
90540,,,70,,,,1,
90541,,,1,,,,27,
90542,,,8,,,,26,
90543,,,1,,,,6,
90544,,,1,,,,1,
90545,,,1,,,,1,
90546,,,6,,,,3,
90547,,,1,,,,1,
90548,,,3,,,,41,
90549,,,38,,,,7,
90550,,,6,,,,3,
90551,,,7,,,,8,
90552,,,7,,,,1,
90553,,,1,,,,3,
90554,,,1,,,,1,
90555,,,1,,,,22,
90556,,,102,,,,7,
90557,,,1,,,,3,
90558,,,1,,,,1,
90559,,,12,,,,1,
90560,,,1,,,,4,
90561,,,1,,,,3,
90562,,,1,,,,1,
90563,,,1,,,,1,
90564,,,11,,,,3,
90565,,,3,,,,1,
90566,,,98,,,,1,
90567,,,5,,,,14,
90568,,,6,,,,19,
90569,,,9,,,,1,
90570,,,1,,,,18,
90571,,,1,,,,4,
90572,,,1,,,,1,
90573,,,1,,,,102,
90574,,,1,,,,1,
90575,,,9,,,,5,
90576,,,9,,,,8,
90577,,,1,,,,9,
90578,,,1,,,,1,
90579,,,33,,,,1,
90580,,,1,,,,11,
90581,,,1,,,,1,
90582,,,62,,,,1,
90583,,,34,,,,1,
90584,,,46,,,,1,
90585,,,1,,,,11,
90586,,,28,,,,7,
90587,,,1,,,,47,
90588,,,23,,,,1,
90589,,,6,,,,1,
90590,,,14,,,,17,
90591,,,75,,,,3,
90592,,,1,,,,10,
90593,,,6,,,,1,
90594,,,1,,,,7,
90595,,,11,,,,1,
90596,,,7,,,,5,
90597,,,4,,,,7,
90598,,,1,,,,181,
90599,,,1,,,,3,
90600,,,1,,,,25,
90601,,,4,,,,8,
90602,,,111,,,,15,
90603,,,1,,,,23,
90604,,,21,,,,51,
90605,,,1,,,,19,
90606,,,1,,,,16,
90607,,,1,,,,1,
90608,,,4,,,,57,
90609,,,5,,,,1,
90610,,,1,,,,42,
90611,,,22,,,,15,
90612,,,1,,,,5,
90613,,,1,,,,24,
90614,,,15,,,,1,
90615,,,1,,,,18,
90616,,,1,,,,55,
90617,,,33,,,,1,
90618,,,1,,,,25,
90619,,,1,,,,17,
90620,,,1,,,,714,
90621,,,7,,,,16,
90622,,,5,,,,7,
90623,,,1,,,,1,
90624,,,11,,,,14,
90625,,,1,,,,1,
90626,,,1,,,,1,
90627,,,3,,,,1,
90628,,,1,,,,29,
90629,,,8,,,,1,
90630,,,31,,,,4,
90631,,,1,,,,16,
90632,,,1,,,,12,
90633,,,1,,,,4,
90634,,,19,,,,66,
90635,,,4,,,,31,
90636,,,32,,,,1,
90637,,,37,,,,3,
90638,,,6,,,,1,
90639,,,1,,,,1,
90640,,,11,,,,7,
90641,,,1,,,,6,
90642,,,1,,,,1,
90643,,,1,,,,1,
90644,,,1,,,,25,
90645,,,3,,,,23,
90646,,,6,,,,1,
90647,,,1,,,,1,
90648,,,11,,,,1,
90649,,,33,,,,7,
90650,,,57,,,,140,
90651,,,22,,,,1,
90652,,,1,,,,5,
90653,,,13,,,,14,
90654,,,33,,,,45,
90655,,,6,,,,1,
90656,,,4,,,,53,
90657,,,20,,,,1,
90658,,,25,,,,1,
90659,,,14,,,,1,
90660,,,17,,,,10,
90661,,,1,,,,40,
90662,,,4,,,,51,
90663,,,3,,,,1,
90664,,,6,,,,3,
90665,,,17,,,,16,
90666,,,136,,,,7,
90667,,,1,,,,1,
90668,,,8,,,,1,
90669,,,6,,,,12,
90670,,,61,,,,6,
90671,,,4,,,,3,
90672,,,35,,,,13,
90673,,,1,,,,1,
90674,,,3,,,,5,
90675,,,1,,,,10,
90676,,,1,,,,1,
90677,,,1,,,,4,
90678,,,4,,,,20,
90679,,,6,,,,1,
90680,,,1,,,,32,
90681,,,43,,,,10,
90682,,,1,,,,11,
90683,,,1,,,,9,
90684,,,8,,,,12,
90685,,,6,,,,3,
90686,,,13,,,,8,
90687,,,1,,,,1,
90688,,,1,,,,1,
90689,,,3,,,,7,
90690,,,1,,,,15,
90691,,,1,,,,4,
90692,,,1,,,,1,
90693,,,11,,,,11,
90694,,,4,,,,24,
90695,,,36,,,,1,
90696,,,1,,,,1,
90697,,,1,,,,26,
90698,,,1,,,,1,
90699,,,19,,,,5,
90700,,,1,,,,1,
90701,,,1,,,,3,
90702,,,1,,,,1,
90703,,,80,,,,1,
90704,,,1,,,,3,
90705,,,4,,,,1,
90706,,,46,,,,5,
90707,,,1,,,,30,
90708,,,3,,,,37,
90709,,,38,,,,21,
90710,,,1,,,,28,
90711,,,1,,,,67,
90712,,,8,,,,1,
90713,,,25,,,,1,
90714,,,9,,,,1,
90715,,,40,,,,34,
90716,,,13,,,,22,
90717,,,4,,,,15,
90718,,,3,,,,1,
90719,,,72,,,,9,
90720,,,1,,,,5,
90721,,,124,,,,1,
90722,,,1,,,,1,
90723,,,8,,,,11,
90724,,,14,,,,1,
90725,,,17,,,,25,
90726,,,1,,,,23,
90727,,,1,,,,11,
90728,,,36,,,,11,
90729,,,11,,,,4,
90730,,,1,,,,1,
90731,,,1,,,,3,
90732,,,1,,,,32,
90733,,,30,,,,1,
90734,,,10,,,,1,
90735,,,16,,,,72,
90736,,,86,,,,1,
90737,,,18,,,,62,
90738,,,1,,,,9,
90739,,,3,,,,1,
90740,,,11,,,,1,
90741,,,47,,,,20,
90742,,,421,,,,7,
90743,,,5,,,,3,
90744,,,1,,,,69,
90745,,,1,,,,88,
90746,,,7,,,,12,
90747,,,20,,,,1,
90748,,,1,,,,1,
90749,,,7,,,,1,
90750,,,1,,,,9,
90751,,,1,,,,1,
90752,,,3,,,,1,
90753,,,42,,,,4,
90754,,,1,,,,1,
90755,,,1,,,,6,
90756,,,1,,,,20,
90757,,,1,,,,41,
90758,,,1,,,,1,
90759,,,40,,,,1,
90760,,,1,,,,1,
90761,,,38,,,,3,
90762,,,9,,,,19,
90763,,,36,,,,1,
90764,,,1,,,,1,
90765,,,1,,,,1,
90766,,,1,,,,5,
90767,,,1,,,,1,
90768,,,1,,,,1,
90769,,,44,,,,1,
90770,,,10,,,,5,
90771,,,1,,,,8,
90772,,,1,,,,105,
90773,,,3,,,,3,
90774,,,24,,,,1,
90775,,,3,,,,9,
90776,,,6,,,,7,
90777,,,4,,,,3,
90778,,,1,,,,14,
90779,,,20,,,,3,
90780,,,29,,,,1,
90781,,,10,,,,7,
90782,,,4,,,,34,
90783,,,37,,,,14,
90784,,,1,,,,1,
90785,,,1,,,,55,
90786,,,1,,,,1,
90787,,,1,,,,1,
90788,,,1,,,,7,
90789,,,1,,,,15,
90790,,,10,,,,3,
90791,,,1,,,,1,
90792,,,1,,,,15,
90793,,,1,,,,1,
90794,,,12,,,,12,
90795,,,1,,,,4,
90796,,,8,,,,38,
90797,,,1,,,,27,
90798,,,1,,,,4,
90799,,,8,,,,1,
90800,,,1,,,,1,
90801,,,11,,,,295,
90802,,,1,,,,1,
90803,,,1,,,,95,
90804,,,12,,,,1,
90805,,,1,,,,1,
90806,,,1,,,,1,
90807,,,30,,,,1,
90808,,,12,,,,7,
90809,,,61,,,,77,
90810,,,28,,,,1,
90811,,,1,,,,5,
90812,,,99,,,,3,
90813,,,14,,,,37,
90814,,,3,,,,1,
90815,,,1,,,,1,
90816,,,1,,,,5,
90817,,,27,,,,26,
90818,,,1,,,,1,
90819,,,8,,,,1,
90820,,,1,,,,3,
90821,,,8,,,,1,
90822,,,1,,,,22,
90823,,,1,,,,1,
90824,,,1,,,,28,
90825,,,9,,,,6,
90826,,,1,,,,1,
90827,,,561,,,,1,
90828,,,17,,,,18,
90829,,,299,,,,12,
90830,,,1,,,,5,
90831,,,270,,,,10,
90832,,,9,,,,1,
90833,,,1,,,,80,
90834,,,23,,,,4,
90835,,,8,,,,1,
90836,,,6,,,,22,
90837,,,1,,,,17,
90838,,,17,,,,1,
90839,,,101,,,,16,
90840,,,4,,,,5,
90841,,,1,,,,47,
90842,,,5,,,,1,
90843,,,104,,,,18,
90844,,,1,,,,12,
90845,,,1,,,,1,
90846,,,1,,,,14,
90847,,,1,,,,51,
90848,,,3,,,,12,
90849,,,5,,,,4,
90850,,,38,,,,1,
90851,,,63,,,,48,
90852,,,34,,,,1,
90853,,,9,,,,7,
90854,,,3,,,,32,
90855,,,26,,,,29,
90856,,,12,,,,8,
90857,,,70,,,,1,
90858,,,1,,,,3,
90859,,,15,,,,1,
90860,,,1,,,,3,
90861,,,1,,,,4,
90862,,,4,,,,17,
90863,,,17,,,,45,
90864,,,1,,,,1,
90865,,,14,,,,1,
90866,,,3,,,,28,
90867,,,1,,,,8,
90868,,,1,,,,1,
90869,,,179,,,,1,
90870,,,1,,,,1,
90871,,,1,,,,1,
90872,,,1,,,,13,
90873,,,1,,,,1,
90874,,,11,,,,1,
90875,,,5,,,,7,
90876,,,5,,,,3,
90877,,,1,,,,73,
90878,,,1,,,,17,
90879,,,16,,,,1,
90880,,,1,,,,3,
90881,,,1,,,,9,
90882,,,1,,,,13,
90883,,,4,,,,86,
90884,,,45,,,,3,
90885,,,15,,,,5,
90886,,,11,,,,97,
90887,,,1,,,,12,
90888,,,1,,,,1,
90889,,,4,,,,1,
90890,,,1,,,,27,
90891,,,4,,,,9,
90892,,,28,,,,1,
90893,,,3,,,,1,
90894,,,1,,,,6,
90895,,,7,,,,37,
90896,,,1,,,,35,
90897,,,577,,,,1,
90898,,,13,,,,131,
90899,,,1,,,,1,
90900,,,1,,,,5,
90901,,,1,,,,1,
90902,,,1,,,,14,
90903,,,1,,,,1,
90904,,,901,,,,3,
90905,,,15,,,,21,
90906,,,1,,,,1,
90907,,,1,,,,1,
90908,,,1,,,,291,
90909,,,1,,,,1,
90910,,,25,,,,1,
90911,,,1,,,,8,
90912,,,35,,,,3,
90913,,,6,,,,1,
90914,,,6,,,,11,
90915,,,3,,,,173,
90916,,,38,,,,113,
90917,,,1,,,,4,
90918,,,1,,,,7,
90919,,,3,,,,1,
90920,,,1,,,,1,
90921,,,1,,,,27,
90922,,,1,,,,5,
90923,,,17,,,,3,
90924,,,15,,,,1,
90925,,,24,,,,1,
90926,,,13,,,,19,
90927,,,77,,,,59,
90928,,,3,,,,1,
90929,,,1,,,,1,
90930,,,5,,,,47,
90931,,,1,,,,1,
90932,,,4,,,,8,
90933,,,11,,,,32,
90934,,,1,,,,1,
90935,,,26,,,,3,
90936,,,3,,,,26,
90937,,,5,,,,1,
90938,,,24,,,,4,
90939,,,33,,,,92,
90940,,,1,,,,101,
90941,,,3,,,,1,
90942,,,6,,,,7,
90943,,,1,,,,11,
90944,,,24,,,,19,
90945,,,12,,,,3,
90946,,,3,,,,33,
90947,,,65,,,,11,
90948,,,1,,,,5,
90949,,,26,,,,1,
90950,,,1,,,,4,
90951,,,7,,,,37,
90952,,,3,,,,3,
90953,,,127,,,,82,
90954,,,1,,,,1,
90955,,,247,,,,1,
90956,,,1,,,,3,
90957,,,70,,,,1,
90958,,,4,,,,1,
90959,,,1,,,,1,
90960,,,1,,,,1,
90961,,,7,,,,32,
90962,,,1,,,,195,
90963,,,9,,,,1,
90964,,,4,,,,6,
90965,,,16,,,,32,
90966,,,1,,,,4,
90967,,,1,,,,18,
90968,,,35,,,,25,
90969,,,3,,,,1,
90970,,,1,,,,9,
90971,,,1,,,,1,
90972,,,11,,,,47,
90973,,,1,,,,1,
90974,,,7,,,,4,
90975,,,1,,,,10,
90976,,,1,,,,41,
90977,,,1,,,,8,
90978,,,1,,,,1,
90979,,,11,,,,5,
90980,,,1,,,,4,
90981,,,6,,,,23,
90982,,,1,,,,1,
90983,,,7,,,,1,
90984,,,1,,,,5,
90985,,,1,,,,1,
90986,,,1,,,,67,
90987,,,4,,,,16,
90988,,,1,,,,10,
90989,,,1,,,,10,
90990,,,22,,,,1,
90991,,,17,,,,1,
90992,,,1,,,,1,
90993,,,1,,,,3,
90994,,,1,,,,208,
90995,,,1,,,,125,
90996,,,1,,,,1,
90997,,,87,,,,3,
90998,,,1,,,,1,
90999,,,1,,,,9,
91000,,,22,,,,1,
91001,,,7,,,,1,
91002,,,16,,,,6,
91003,,,21,,,,1,
91004,,,1,,,,4,
91005,,,47,,,,25,
91006,,,16,,,,91,
91007,,,81,,,,1,
91008,,,6,,,,90,
91009,,,1,,,,1,
91010,,,3,,,,43,
91011,,,10,,,,1,
91012,,,1,,,,9,
91013,,,5,,,,1,
91014,,,727,,,,4,
91015,,,1,,,,40,
91016,,,69,,,,42,
91017,,,69,,,,1,
91018,,,8,,,,13,
91019,,,12,,,,1,
91020,,,36,,,,5,
91021,,,5,,,,24,
91022,,,15,,,,93,
91023,,,10,,,,105,
91024,,,1,,,,27,
91025,,,145,,,,4,
91026,,,1,,,,1,
91027,,,5,,,,4,
91028,,,14,,,,1,
91029,,,4,,,,8,
91030,,,21,,,,25,
91031,,,10,,,,1,
91032,,,1,,,,4,
91033,,,30,,,,19,
91034,,,1,,,,4,
91035,,,4,,,,185,
91036,,,12,,,,21,
91037,,,3,,,,1,
91038,,,1,,,,14,
91039,,,5,,,,43,
91040,,,1,,,,1,
91041,,,1,,,,1,
91042,,,21,,,,31,
91043,,,5,,,,57,
91044,,,3,,,,3,
91045,,,61,,,,1,
91046,,,1,,,,4,
91047,,,1,,,,1,
91048,,,11,,,,41,
91049,,,1,,,,8,
91050,,,1,,,,1,
91051,,,23,,,,1,
91052,,,32,,,,3,
91053,,,1,,,,1,
91054,,,162,,,,1,
91055,,,22,,,,1,
91056,,,21,,,,9,
91057,,,12,,,,7,
91058,,,87,,,,16,
91059,,,23,,,,1,
91060,,,42,,,,14,
91061,,,7,,,,32,
91062,,,7,,,,134,
91063,,,1,,,,1,
91064,,,1,,,,37,
91065,,,45,,,,1,
91066,,,1,,,,1,
91067,,,1,,,,3,
91068,,,6,,,,1,
91069,,,36,,,,13,
91070,,,11,,,,7,
91071,,,5,,,,1,
91072,,,6,,,,19,
91073,,,1,,,,6,
91074,,,1,,,,132,
91075,,,21,,,,1,
91076,,,14,,,,258,
91077,,,8,,,,1,
91078,,,3,,,,1,
91079,,,10,,,,3,
91080,,,1,,,,1,
91081,,,34,,,,1,
91082,,,5,,,,1,
91083,,,11,,,,6,
91084,,,9,,,,18,
91085,,,14,,,,12,
91086,,,1,,,,1,
91087,,,1,,,,9,
91088,,,13,,,,1,
91089,,,14,,,,1,
91090,,,6,,,,1,
91091,,,1,,,,1,
91092,,,11,,,,1,
91093,,,70,,,,21,
91094,,,1,,,,1,
91095,,,7,,,,1,
91096,,,26,,,,1,
91097,,,16,,,,1,
91098,,,1,,,,3,
91099,,,1,,,,1,
91100,,,22,,,,25,
91101,,,3,,,,4,
91102,,,4,,,,1,
91103,,,42,,,,5,
91104,,,6,,,,1,
91105,,,1,,,,5,
91106,,,11,,,,9,
91107,,,1,,,,1,
91108,,,33,,,,38,
91109,,,1,,,,6,
91110,,,19,,,,1,
91111,,,8,,,,127,
91112,,,6,,,,1,
91113,,,6,,,,1,
91114,,,1,,,,4,
91115,,,24,,,,1,
91116,,,206,,,,16,
91117,,,1,,,,1,
91118,,,7,,,,11,
91119,,,9,,,,1,
91120,,,4,,,,1,
91121,,,42,,,,1,
91122,,,31,,,,12,
91123,,,4,,,,5,
91124,,,5,,,,9,
91125,,,1,,,,50,
91126,,,1,,,,56,
91127,,,46,,,,1,
91128,,,1,,,,40,
91129,,,1,,,,4,
91130,,,1,,,,1,
91131,,,15,,,,5,
91132,,,42,,,,3,
91133,,,1,,,,1,
91134,,,1,,,,3,
91135,,,58,,,,1,
91136,,,126,,,,24,
91137,,,60,,,,16,
91138,,,14,,,,9,
91139,,,1,,,,1,
91140,,,1,,,,1,
91141,,,1,,,,8,
91142,,,1,,,,30,
91143,,,31,,,,5,
91144,,,3,,,,103,
91145,,,4,,,,1,
91146,,,8,,,,1,
91147,,,13,,,,1,
91148,,,3,,,,1,
91149,,,10,,,,1,
91150,,,17,,,,17,
91151,,,16,,,,1,
91152,,,1,,,,9,
91153,,,51,,,,49,
91154,,,57,,,,8,
91155,,,1,,,,10,
91156,,,4,,,,46,
91157,,,9,,,,1,
91158,,,1,,,,16,
91159,,,7,,,,1,
91160,,,57,,,,1,
91161,,,3,,,,3,
91162,,,4,,,,3,
91163,,,31,,,,1,
91164,,,19,,,,1,
91165,,,76,,,,1,
91166,,,9,,,,214,
91167,,,63,,,,8,
91168,,,3,,,,9,
91169,,,1,,,,4,
91170,,,1,,,,75,
91171,,,270,,,,8,
91172,,,29,,,,1,
91173,,,190,,,,1,
91174,,,1,,,,344,
91175,,,1,,,,1,
91176,,,20,,,,3,
91177,,,10,,,,98,
91178,,,6,,,,1,
91179,,,6,,,,58,
91180,,,13,,,,5,
91181,,,116,,,,3,
91182,,,7,,,,1,
91183,,,1,,,,14,
91184,,,1,,,,12,
91185,,,339,,,,1,
91186,,,5,,,,22,
91187,,,1,,,,8,
91188,,,1,,,,4,
91189,,,12,,,,1,
91190,,,1,,,,4,
91191,,,22,,,,31,
91192,,,16,,,,1,
91193,,,1,,,,4,
91194,,,1,,,,79,
91195,,,17,,,,47,
91196,,,1,,,,120,
91197,,,1,,,,1,
91198,,,1,,,,1,
91199,,,1,,,,3,
91200,,,1,,,,4,
91201,,,28,,,,93,
91202,,,1,,,,14,
91203,,,1,,,,4,
91204,,,3,,,,4,
91205,,,1,,,,1,
91206,,,12,,,,8,
91207,,,1,,,,1,
91208,,,1,,,,5,
91209,,,1,,,,13,
91210,,,5,,,,9,
91211,,,28,,,,78,
91212,,,1,,,,1,
91213,,,1,,,,1,
91214,,,26,,,,1,
91215,,,1,,,,1,
91216,,,16,,,,1,
91217,,,46,,,,3,
91218,,,32,,,,1,
91219,,,16,,,,4,
91220,,,7,,,,16,
91221,,,3,,,,15,
91222,,,8,,,,3,
91223,,,9,,,,1,
91224,,,6,,,,46,
91225,,,5,,,,397,
91226,,,3,,,,1,
91227,,,1,,,,3,
91228,,,1,,,,1,
91229,,,1,,,,14,
91230,,,1,,,,9,
91231,,,42,,,,73,
91232,,,182,,,,34,
91233,,,33,,,,16,
91234,,,1,,,,376,
91235,,,6,,,,13,
91236,,,138,,,,1,
91237,,,3,,,,19,
91238,,,7,,,,1,
91239,,,1,,,,13,
91240,,,36,,,,10,
91241,,,5,,,,1,
91242,,,1,,,,33,
91243,,,3,,,,5,
91244,,,14,,,,10,
91245,,,39,,,,1,
91246,,,6,,,,1,
91247,,,22,,,,8,
91248,,,11,,,,3,
91249,,,1,,,,1,
91250,,,1,,,,1,
91251,,,1,,,,1,
91252,,,1,,,,3,
91253,,,1,,,,94,
91254,,,1,,,,1,
91255,,,32,,,,53,
91256,,,1,,,,9,
91257,,,42,,,,1,
91258,,,1,,,,7,
91259,,,6,,,,1,
91260,,,24,,,,1,
91261,,,3,,,,1,
91262,,,9,,,,30,
91263,,,1,,,,1,
91264,,,16,,,,3,
91265,,,1,,,,3,
91266,,,87,,,,1,
91267,,,84,,,,3,
91268,,,83,,,,1,
91269,,,3,,,,10,
91270,,,5,,,,21,
91271,,,13,,,,12,
91272,,,23,,,,7,
91273,,,10,,,,1,
91274,,,5,,,,1,
91275,,,98,,,,22,
91276,,,1,,,,1,
91277,,,1,,,,7,
91278,,,1,,,,1,
91279,,,5,,,,1,
91280,,,6,,,,4,
91281,,,1,,,,5,
91282,,,11,,,,40,
91283,,,1,,,,1,
91284,,,4,,,,65,
91285,,,55,,,,3,
91286,,,1,,,,54,
91287,,,3,,,,6,
91288,,,1,,,,6,
91289,,,5,,,,54,
91290,,,3,,,,7,
91291,,,67,,,,11,
91292,,,1,,,,84,
91293,,,3,,,,14,
91294,,,1,,,,3,
91295,,,4,,,,22,
91296,,,1,,,,1,
91297,,,29,,,,3,
91298,,,1,,,,1,
91299,,,3,,,,1,
91300,,,1,,,,8,
91301,,,7,,,,1,
91302,,,6,,,,1,
91303,,,1,,,,1,
91304,,,1,,,,3,
91305,,,13,,,,1,
91306,,,135,,,,16,
91307,,,7,,,,20,
91308,,,21,,,,12,
91309,,,1,,,,1,
